pdes,q,e,i,om,w,tp_cal,H,epoch_mjd,a,ma,class,per_y,full_name,objId
COM,0.5758108715760121,0.4668656061218593,16.096310276516117,212.92523630057732,325.255620306309,20190413.288723998,16.84,58600,1.080048254601308,12.03974271535183,APO,1.1224653447642199,  1865 Cerberus (1971 UA),00026
COM,0.8748938791154411,0.5380638763302173,41.20139074390286,63.49506340353557,293.0598919149471,20190829.5202356,12.4,58600,1.8939715564242459,312.9148640302272,APO,2.6065639292869305,  1866 Sisyphus (1972 XA),00027
COM,0.6211819562512371,0.650353417909928,39.82689586872458,356.886302133863,267.7977398881659,20180510.5757874,15.2,58600,1.776599538133666,146.26871195982682,APO,2.36805900528073,  1981 Midas (1973 EA),00028
COM,0.7011914854270739,0.3494748565654725,9.432249015069807,33.09691835845279,55.32942781051586,20190725.077889603,17.3,58600,1.077885293910466,281.5459851614758,APO,1.11909517245842,  2063 Bacchus (1977 HB),00029
COM,0.4415272091346223,0.7644220916292501,1.323673143507661,349.5700994114479,43.55056640364229,20200801.014777303,18.8,58600,1.874230110065124,182.5297445789602,APO,2.5659167883254304,  2101 Adonis (1936 CA),00030
COM,0.9041257532451946,0.2991815093537044,64.00690138982033,94.36244643334938,61.53939692257187,20180812.8839712,16.0,58600,1.290099740963468,172.94113052147992,APO,1.46535595748979,  2102 Tantalus (1975 YA),00031
COM,0.7949444545206902,0.5030199230607901,23.060624846616076,191.210110575848,290.86000109426186,20190811.501855604,17.94,58600,1.5995499445703683,308.1122855927169,APO,2.02304205006109,  2135 Aristaeus (1977 HA),00032
COM,0.624232544145895,0.7129028391269696,2.522431474269714,74.98800309967982,98.2602758352408,20180809.5000909,15.25,58600,2.174290202827759,80.08208770688293,APO,3.20615464145181,  2201 Oljato (1947 XC),00033
COM,0.3504958305380348,0.8377087283680333,11.55311488122968,27.540452344519764,209.3813845735305,20191225.579285502,13.87,58600,2.1596714784074518,284.6685638197617,APO,3.1738744374688603,  2212 Hephaistos (1978 SB),00034
COM,0.8343411357777805,0.6537649250469325,24.4590135626512,169.28950852240288,146.0147303425553,20170831.631569397,14.5,58600,2.409753361616746,158.9746088170803,APO,3.7408224379292405,  2329 Orthos (1976 WA),00035
COM,0.9067730708395236,0.3542354544211946,20.92911271257864,129.762372408811,254.0686243607444,20200123.174501397,15.38,58600,1.4041852824651029,199.3738318656949,APO,1.6639674536554199,  3103 Eger (1982 BB),00036
COM,0.1399811196014873,0.8898976614554054,22.26024404671216,265.2162359629837,322.1855106076259,20190702.994459398,14.6,58600,1.271372810531094,313.93897671000235,APO,1.43356563404428,  3200 Phaethon (1983 TB),00037
COM,0.6262888098391619,0.7459796068399062,21.16193521738387,242.5600726686446,63.4455628636977,20200520.8551435,15.9,58600,2.465506025118422,260.7459492855737,APO,3.8713933929048996,  3360 Syrinx (1981 VA),00038
COM,0.8192414985359853,0.3227518287938224,2.6850642081452407,189.5305495453812,301.6952073346065,20110524.192957602,19.03,55844,1.209662179045708,102.8299018073053,APO,1.33046776185491,  3361 Orpheus (1982 HR),00039
COM,1.007969700064141,0.5415435918949166,13.53438918374365,82.08738690737108,204.2520933442942,20200504.5739238,16.4,58600,2.19861623099639,247.05773755946566,APO,3.26011069801422,  3671 Dionysus (1984 KD),00040
COM,0.987016706273372,0.3017238568330898,55.556970246604074,147.9691158302527,312.2189392796552,20190917.469056603,15.3,58600,1.413504837494417,275.85731469576433,APO,1.6805604973632602,  3752 Camillo (1985 PA),00041
COM,1.0162516549807141,0.4460809806496622,3.8680043398292314,74.96397793421005,17.20808698889347,20200412.95196,18.95,58600,1.8346574489762453,220.4097840359877,APO,2.48508177902005,  3757 Anagolay (1982 XB),00042
COM,0.4477727919009314,0.7024659637985344,29.2088585485958,235.5076850138964,49.68322863572978,20191211.398567498,15.6,58600,1.504946451227975,238.06851061176533,APO,1.8462468743549199,  3838 Epona (1986 WA),00043
COM,0.9695770861221766,0.6308639087606055,2.798292970809708,266.8186772785051,95.3882083366398,20180523.5329214,15.99,58600,2.6266114561346985,78.36583323138804,APO,4.256983368690681,  4015 Wilson-Harrington (1979 VA),00044
COM,0.5891483664078772,0.4439425780383143,11.170438122136021,158.01407499808568,296.6030781146797,20091028.454934,18.4,55202,1.059509941130633,62.851094329745855,APO,1.09060066003109,  4034 Vishnu (1986 PA),00045
COM,0.9509378090370588,0.6260902638847483,0.4477992419778091,125.1852584731468,278.0810743695068,20201216.8841522,15.3,58600,2.5432282639036368,214.22150891745233,APO,4.0558904336277095,  4179 Toutatis (1989 AC),00046
COM,0.725106617332059,0.6342866985169582,6.704164231147325,294.8739992259984,236.3587837671064,20200820.1574443,14.4,58600,1.9827187427736541,190.13667722362018,APO,2.79190007449216,  4183 Cuno (1959 LM),00047
COM,0.5238136260173116,0.7718413103374734,12.57879091895664,7.130842709645102,122.4263276855047,20171114.0767577,14.6,58600,2.2958302696780617,149.86045920227218,APO,3.4787071406887202,  4197 Morpheus (1982 TA),00048
COM,0.8754526530084916,0.4684628208898037,40.713566221114505,169.19088771573058,278.93204137776365,20190815.5769,15.8,58600,1.647020542333495,308.4391628111252,APO,2.11376511488949,  4257 Ubasti (1987 QA),00049
COM,0.5881846931603517,0.6794885121602698,11.851228418915401,108.1049798090903,15.63807484356557,20190708.784055397,15.9,58600,1.83514387307849,331.14406528209264,APO,2.4860701519121604,  4341 Poseidon (1987 KF),00050
COM,0.5961217121308843,0.5866777700578055,5.520250700068594,311.8238928278365,291.81801910650785,20180903.2983376,17.1,58600,1.442268692429767,134.1212076009546,APO,1.7321179675590301,  4450 Pan (1987 SY),00051
COM,0.7412426007988033,0.6630226627125217,3.0397974612879937,82.23809525608131,168.8964787061958,20200208.650684398,15.6,58600,2.1996808650857216,273.0979602736733,APO,3.2624789456442005,  4486 Mithra (1987 SB),00052
COM,0.7814249874828249,0.2501436574111234,14.145252954515149,23.98874633360744,333.8424487406808,20190629.531295102,17.1,58600,1.0420995904161559,301.1389582079657,APO,1.06382952676652,  4544 Xanthus (1989 FB),00053
COM,0.6571333146957947,0.3571294057777302,4.919042322213895,180.2370611559043,255.2472727941142,20190105.9386244,20.7,58600,1.022185989842605,105.9186010205097,APO,1.03348240825092,  4581 Asclepius (1989 FC),00054
COM,0.9525457401414902,0.3601765531257606,1.4319920327283702,314.4085913650595,158.064841387412,20200314.7309071,18.2,58600,1.4887634155875469,184.89195453423451,APO,1.81654739885377,  4660 Nereus (1982 DB),00055
COM,0.5493547470192476,0.4832834455350216,8.884337630608794,325.55412952155046,121.3803301994087,20190603.8552672,16.9,58600,1.063164596280573,325.9646962375833,APO,1.09624837172483,  4769 Castalia (1989 PB),00056
COM,0.5554939940486686,0.6573860909866716,24.391321683597628,77.71061552602644,77.76524584724653,20190111.894717302,14.1,58600,1.621341047269212,50.17842803891226,APO,2.06452320655949,  4953 (1990 MU),00057
COM,0.81766224088952,0.5000754401525217,7.406906772150799,10.76543281139549,105.7397933848917,20190807.344429802,16.4,58600,1.6355712572692567,311.7759056880524,APO,2.0917626644189298,  5011 Ptah (6743 P-L),00058
COM,0.6400924123542651,0.5692782060056589,36.42960935791667,110.3779986505385,135.839290508859,20190515.4058738,14.7,58600,1.486092464507786,349.98636480783927,APO,1.81166106261931,  5131 (1990 BG),00059
COM,0.4178826234558943,0.7721004665666974,9.028976138144632,309.49017786022273,227.80239251456908,20190706.7598376,14.0,58600,1.8336264983104598,331.91175615847413,APO,2.48298740704392,  5143 Heracles (1991 VL),00060
COM,0.8097534479218917,0.478362771252504,3.578036282259386,135.2293885746312,159.76970703970468,20190718.1967768,17.8,58600,1.5523306299786008,318.11268512404087,APO,1.9341250181046998,  5189 (1990 UQ),00061
COM,0.8863725918576137,0.6359522207869835,68.01848320255378,101.03178188056191,118.02683891253879,20181207.0784077,16.0,58600,2.4347699463343457,36.55903444255943,APO,3.79922575648537,  5496 (1973 NA),00062
COM,0.8298269011861631,0.3875377018188675,13.506536077078021,45.758859696765434,48.183021041092616,20190506.033296,17.1,58600,1.3549028301832649,354.35468616936134,APO,1.5771406557585002,  5645 (1990 SP),00063
COM,0.424786240929331,0.7621168616502014,38.11450086824284,302.1700448495233,127.00827924249309,20200114.125166602,15.4,58600,1.7856929409796933,251.73137515123568,APO,2.38626337150196,  5660 (1974 MA),00064
COM,0.5273102362742,0.5851095411050927,5.054641290823562,97.03601690792564,258.89294853721003,20190908.971023,16.6,58600,1.2709625516063479,267.1577874116862,APO,1.43287179470539,  5693 (1993 EA),00065
COM,0.7845937421268759,0.6533443284877384,11.42357758336656,281.6685569710377,217.02259584027192,20191017.9524038,15.6,58600,2.2633229645548263,309.6482332718007,APO,3.40508531112739,  5731 Zeus (1988 VP4),00066
COM,0.1873714324149771,0.8267510617898237,23.22455791907474,161.3040865993928,8.356863218639777,20190606.078951396,17.1,58600,1.081515617646488,324.87864756629233,APO,1.124753608453,  5786 Talos (1991 RC),00067
COM,0.5175754347010307,0.6951587180248867,30.12467138288973,125.42787460064841,152.7533763039784,20200106.5601538,16.0,58600,1.697852178509355,246.59174074902958,APO,2.21237130328963,  5828 (1991 AM),00068
COM,0.6358573229345043,0.4998083542239619,3.4992330789208066,182.4592794469376,242.1287508479092,20190702.2376135,18.7,58600,1.271227395147681,314.4515203391055,APO,1.4333196913903998,  6037 (1988 EG),00069
COM,1.133338574034176,0.2227357205256897,10.82856732664407,304.3062624764607,178.8213598069167,20190201.6107179,11.16,58600,1.4581122585495512,47.2394600142737,AMO,1.76073762203287,   433 Eros (1898 DQ),00070
COM,1.1972120797411092,0.5463009457223067,11.56484488410674,183.8872873738825,156.1636679257201,20180928.8627815,15.4,58600,2.6387801968137614,48.317252315087565,AMO,4.28660066043395,   719 Albert (1911 MT),00071
COM,1.067079811923636,0.569115637583157,9.384536496398507,110.42848079922571,350.41432328,20210213.700181898,13.4,58600,2.476487672790801,193.41434473659402,AMO,3.89728762126764,   887 Alinda (1918 DB),00072
COM,1.2435305124979221,0.5332347312467041,26.687612985684353,215.5575046748637,132.39635557503158,20200509.740493104,9.45,58600,2.6641453333049436,274.1561977877303,AMO,4.3485560393202505,  1036 Ganymed (1924 TD),00073
COM,1.083853649880602,0.4353210351202446,11.876529565556892,171.3372302802219,26.674819682431103,20200217.0288595,17.7,58600,1.9194156632191899,250.2803094387659,AMO,2.6592658351563503,  1221 Amor (1932 EA1),00074
COM,1.1256137555355048,0.4875957107897888,52.09822629841857,62.292244335201175,159.5055234697095,20180825.489233803,14.7,58600,2.196729768344558,74.01795933855848,AMO,3.25591572466862,  1580 Betulia (1950 KA),00075
COM,1.1244000239235712,0.3966132595391524,8.4503677463233,133.12217315429208,167.7698112026371,20180807.8814675,13.2,58600,1.8634814929224168,101.5580084552746,AMO,2.54387535655085,  1627 Ivar (1929 SH),00076
COM,1.092381884579005,0.5704927517813837,20.40373088494313,162.9369147385637,347.85377990080553,20170714.4298113,18.97,58600,2.5433374852453943,158.32857076070582,AMO,4.056151712505581,  1915 Quetzalcoatl (1953 EA),00077
COM,1.251459484988219,0.449449652142934,12.87719651229108,340.6145583099679,335.8399295593238,20180914.011028398,14.93,58600,2.27310633779333,64.70467723795676,AMO,3.42718723481882,  1916 Boreas (1953 RA),00078
COM,1.062363898539419,0.5056043637794707,23.962108561904177,188.3112290381987,194.5301336175624,20180309.440437302,13.9,58600,2.1488132594793843,129.4029355278666,AMO,3.14996853067963,  1917 Cuyo (1968 AA),00079
COM,1.064259155535325,0.2560007022479815,8.706410855558778,246.3308387890281,338.392152999114,20190709.283557102,15.75,58600,1.4304572043965182,317.7819362798103,AMO,1.71088376936658,  1943 Anteros (1973 EC),00080
COM,1.085982820571688,0.3647443715989342,26.86959039869459,246.5742662973466,115.45306662515,20200208.4857404,13.92,58600,1.70952097395044,233.2322647122028,AMO,2.23521782692097,  1980 Tezcatlipoca (1950 LA),00081
COM,1.240599235212522,0.5308367497129298,11.01359926129589,200.70567874526859,192.4045707970624,20191119.5937207,15.9,58600,2.644280502476329,312.64564701492014,AMO,4.30001020626265,  2059 Baboquivari (1963 UA),00082
COM,1.052068355096094,0.5354831542165049,3.798259051526492,207.3910131805888,157.03433431822398,20180914.761715196,16.4,58600,2.264865880852141,64.84105952359286,AMO,3.40856779483283,  2061 Anza (1960 UA),00083
COM,1.114851221739032,0.5130489026801934,8.744843071889052,169.97859676457568,217.926953184708,20171125.2931988,17.1,58600,2.289452119268663,147.2958789643011,AMO,3.46422068212044,  2202 Pele (1972 RA),00084
COM,1.2347128172528408,0.41337585577400104,5.223547488978473,287.3404533458455,43.04304325364461,20200523.5095398,15.21,58600,2.104776677546984,233.3091481455368,AMO,3.05363578559358,  2368 Beltrovata (1977 RA),00085
COM,1.078399511138635,0.5713304448434781,14.67781523640742,167.36419109161992,37.368747298813894,20171001.790137302,17.52,58600,2.5156895286040877,141.34285190350099,AMO,3.9901917406053298,  2608 Seneca (1978 DA),00086
COM,1.184588983634152,0.4493283318466976,8.441434762051237,172.0740749305742,154.7154230871895,20190709.809535198,16.1,58600,2.151171110013186,336.9429304524401,AMO,3.15515455044711,  3102 Krok (1981 QA),00087
COM,1.020542927812465,0.4230601080787966,22.142394224148607,336.0804437562006,27.84121981424509,20200131.5808588,14.0,58600,1.7688895188267668,242.87207606337108,AMO,2.35266052298158,  3122 Florence (1981 ET3),00088
COM,1.1270827167946291,0.2841461154298837,32.96161688953291,340.0066302720126,53.407774634262324,20180607.786940303,14.84,58600,1.574459175382506,161.2485686203034,AMO,1.9756286180072702,  3199 Nefertiti (1982 RA),00089
COM,1.2697388562948402,0.3957754450837961,25.06877299156526,158.8271838683163,159.04698304011308,20190303.7846416,16.4,58600,2.1014353785587745,17.54091919790381,AMO,3.0463672759131497,  3271 Ul (1982 RB),00090
COM,1.105937135293512,0.4560586841003369,5.930310137932565,218.6516955724429,349.3260862065908,20191215.0660636,15.2,58600,2.033192006134566,281.105247304228,AMO,2.89918408899357,  3288 Seleucus (1982 DV),00091
COM,1.185171777002211,0.3692075665514342,4.773272999652146,107.36383686882058,15.89567244026059,20190923.530386604,15.8,58600,1.8788617525464482,302.7742765928326,AMO,2.57543409495813,  3352 McAuliffe (1981 CW),00092
COM,1.0736635819522171,0.4870367738441727,9.507939739488204,173.81389964902283,193.22933836883394,20200122.3021713,16.75,58600,2.093061504619555,272.0206755570518,AMO,3.0281765199317903,  3551 Verenia (1983 RD),00093
COM,1.2400123708633668,0.7088439583023494,31.08108335545864,350.00275955387804,316.44808155337336,20180507.6056481,12.8,58600,4.258927149968093,39.741160821901246,AMO,8.78938563090545,  3552 Don Quixote (1983 SA),00094
COM,1.1183048959134658,0.3200571017043023,36.771732744469546,232.5316669753999,288.9067028795253,20181117.602369502,16.4,58600,1.6447041342979531,74.94977718795468,AMO,2.10930741046023,  3553 Mera (1985 JA),00095
COM,1.2702327111527127,0.2841527260004638,20.35728342995754,348.7552863768357,234.93874807776817,20200229.8836422,14.7,58600,1.774446529712616,231.20333789626844,AMO,2.3637556387429397,  3691 Bede (1982 FT),00096
COM,1.0416350575665891,0.4594762469180053,2.1859266051560335,261.2510573143405,126.6051178168928,20180318.0845212,17.3,58600,1.9270847055792169,149.182281928598,AMO,2.67521942481396,  3908 Nyx (1980 PA),00097
COM,1.055555655099827,0.3165508904159268,10.76789515090821,229.81923340373868,86.87435143260666,20190408.6773081,17.8,58600,1.5444539180718317,9.408728149738623,AMO,1.91942273424887,  3988 Huma (1986 LA),00098
COM,1.226548399719758,0.3261788530714085,23.25238269138794,164.83451611643318,154.37921417666,20200706.9416026,14.7,58600,1.820287780089132,184.6453080695663,AMO,2.45594299788494,  4055 Magellan (1985 DO2),00099
COM,1.123165618277009,0.5647181050987193,26.64868723368368,22.901927171500986,68.11572216197328,20190209.0401691,16.0,58600,2.5803177927529846,18.30030731594246,AMO,4.144937610232589,  4401 Aditi (1985 TB),00100
COM,1.2175926430574509,0.2964022965889362,16.40425989337878,198.1245808664389,173.95734357717308,20190820.752945002,17.3,58600,1.730523901875353,309.8847709362159,AMO,2.27653643520829,  4487 Pocahontas (1987 UA),00101
COM,1.2882527742773469,0.5237083593139117,2.512766574824481,45.97618778246343,76.29867867272712,20210329.6444782,15.6,58600,2.704756212856571,204.3147311504764,AMO,4.44836477257946,  4503 Cleobulus (1989 WM),00102
COM,1.074852375302489,0.5199519633867483,37.07466777199136,154.226869018113,248.42794403540458,20180928.560975198,16.3,58600,2.239051705920085,61.9062034105861,AMO,3.35045960650832,  4596 (1981 QB),00103
COM,1.081463461658859,0.5162115935483694,6.378793880909775,241.30958434664382,213.6531185560936,20170911.9529722,19.4,58600,2.235405907286833,174.5925418082213,AMO,3.3422797190520095,  4688 (1980 WF),00104
COM,1.139152856633972,0.1684850503315461,15.6525521835008,215.4527228464634,192.93186725998982,20190504.580672,18.0,58600,1.3699727913348778,355.340451153608,AMO,1.60352640218754,  4947 Ninkasi (1988 TJ1),00105
COM,1.101769103666965,0.4494348028082183,17.42800613347885,358.4460072679752,52.609818655944096,20190324.585645396,12.5,58600,2.00116009745378,11.6336072751806,AMO,2.83094188573068,  4954 Eric (1990 SQ),00106
COM,1.2227127873826231,0.218936189387566,35.01195864855966,254.90079143467167,97.46583210626687,20200122.071665697,14.9,58600,1.5654454485913138,224.0978931381721,AMO,1.9586873102137101,  4957 Brucemurray (1990 XJ),00107
COM,1.180806592410367,0.6045767555010374,19.6003735265365,352.300227080928,321.0220801045307,20180304.843366396,15.5,58600,2.9861840669143183,79.86715305484266,AMO,5.16039639456897,  5324 Lyapunov (1987 SL),00108
COM,1.1758143666804461,0.4565096997853818,25.470820315872302,142.91725232646093,305.78969406434317,20180809.7599897,14.7,58600,2.163450509082002,80.60420413206731,AMO,3.18220863159173,  5332 Davidaguilar (1990 DA),00109
COM,1.21005751235853,0.6361870397025365,19.13752243745588,177.82198567250234,161.2506135068411,20170316.1997559,15.1,58600,3.326042896792774,125.4056825519127,AMO,6.0659659958765495,  5370 Taranis (1986 RA),00110
COM,1.090918652191182,0.5447867344055286,18.09711644120237,189.9564156217754,86.77114975802903,20200104.1920702,13.8,58600,2.396500134429368,293.0008467298945,AMO,3.7100040934599,  5587 (1990 SB),00111
COM,1.247031621381332,0.4224667036514559,7.871525839966982,128.6866751878085,153.74531986816,20190117.7141295,17.0,58600,2.1592376219097544,30.84188146367588,AMO,3.1729180858415598,  5620 Jasonwheeler (1990 OA),00112
COM,1.1976095637708548,0.4543445191935294,3.8482484009280222,173.10161001545652,231.88459561304902,20190926.8592665,14.2,58600,2.194809006592963,313.66589861126596,AMO,3.25164632983869,  5626 Melissabrucker (1991 FE),00113
COM,1.209800886585249,0.4356604804476807,7.904974770420022,14.12200788537585,335.72678438725967,20181128.7830934,15.3,58600,2.1437465296510907,46.855648680152406,AMO,3.13883403985025,  5646 (1990 TR),00114
COM,1.2484325225255142,0.3042207355683012,6.873168154793191,9.969434109702359,122.4643260511783,20190724.1299998,16.2,58600,1.7942939468672052,323.86005770146016,AMO,2.40352470414722,  5653 Camarillo (1992 WD5),00115
COM,1.2126531408371022,0.4234192668758789,16.070833843290643,121.67333934708479,25.24463063785294,20190804.005774103,14.8,58600,2.103180129288249,328.0073737182326,AMO,3.05016200689286,  5751 Zao (1992 AC),00116
COM,1.0526574730751679,0.44414552408409796,4.187751586863712,298.973108895658,168.42806089920867,20190128.9573138,18.8,58600,1.893764498955712,33.29725268544758,AMO,2.60613649907355,  5797 Bivoj (1980 AA),00117
COM,1.1297989718826291,0.5368383708425201,7.950116524193051,238.7867655810474,77.95408954935331,20200507.3777583,14.9,58600,2.439319021175836,262.6300108224983,AMO,3.8098783230270805,  5836 (1993 MF),00118
COM,1.097536791376413,0.5059908222024234,19.49250673745081,168.9095235408619,115.4728802755262,20191211.6380125,15.7,58600,2.2216931196896423,291.95027021564886,AMO,3.31157280432652,  5863 Tara (1983 RB),00119
COM,0.790140764328748,0.1827171340905242,18.933686810844762,108.6003764318441,148.0354055966093,20110717.850878,16.8,55926,0.9667898316324988,172.267762763347,ATE,0.9506186125258431,  2062 Aten (1976 AA),00120
COM,0.4688503135838901,0.4364984377263132,15.7534198759385,170.81369806295308,356.06106133853103,20190417.5521897,16.05,58600,0.8320301929458972,12.269492733994188,ATE,0.758956407453063,  2100 Ra-Shalom (1978 RA),00121
COM,0.4642038295088863,0.4498841655895494,5.854591233229053,211.54213707501617,39.92629416655726,20040708.8864602,20.2,53228,0.8438292455376517,42.10443294792183,ATE,0.775157693810369,  2340 Hathor (1976 UA),00122
COM,0.525921970956455,0.4685174247283059,9.916838353353835,152.4376526441482,55.053819094737385,20181120.8863494,18.3,58600,0.989537560450789,157.31479486567932,ATE,0.984366051991989,  3362 Khufu (1984 QA),00123
COM,0.7006624729588011,0.280410788961825,23.36009364976717,358.6177698611158,359.4132550967715,20190520.553005103,15.82,58600,0.9736978573482672,335.8390459877771,ATE,0.960825507020995,  3554 Amun (1986 EB),00124
COM,0.4840716101631015,0.5148096154719967,19.80565264133739,126.2272059100964,43.84007092768623,20181215.6880679,15.6,58600,0.997694153881491,130.86000843719222,ATE,0.996562046738011,  3753 Cruithne (1986 TO),00125
COM,0.6667013019073708,0.2963223541198829,48.96900881352499,58.54115682080382,37.420892532182776,20190903.390446696,16.6,58600,0.9474527232899398,221.7166272599865,ATE,0.922241210643093,  5381 Sekhmet (1991 JY),00126
COM,0.7101371224324644,0.2794859592518963,14.18625717853443,216.3012034721489,34.47789683533134,20181107.7407849,19.7,58600,0.9855978957677702,171.5003652855015,ATE,0.9784932941513761,  5590 (1990 VA),00127
COM,0.5516372492324565,0.4060401011056861,4.713370241113736,311.93491007085214,82.61058080437328,20190825.738755397,17.2,58600,0.9287449375948726,227.04456981938418,ATE,0.8950615302419059,  5604 (1992 FE),00128
COM,0.4181844597099671,0.4179388925142801,7.342580784040122,81.99939572468145,167.2942523872858,20100925.724211,17.9,55439,0.7184545648761229,318.366092448587,ATE,0.6089857985093431, 33342 (1998 WT24),00129
COM,0.6728445349328099,0.2647316079764361,1.299319042532019,178.2454146714581,14.89537420756274,20121209.493642397,19.5,56419,0.9151005839936156,167.20369528296482,ATE,0.87540989453195, 65679 (1989 UQ),00130
COM,0.2774374225857177,0.7200285672281541,22.67784518230602,351.87111793770464,151.12837444721282,20190905.6520233,18.1,58600,0.9909490401894212,228.4609715727001,ATE,0.9864729574921508, 66063 (1998 RO1),00131
